,aboard,aboardpass,aboardcrew,fpass,fcrew,gnd,ftot
1515,0.04658385093167702,0.0,0.4918032786885246,0.0,0.6521739130434783,0.0,0.051457975986277875
1516,0.3726708074534162,0.2280130293159609,1.6393442622950818,0.1607142857142857,1.5217391304347827,0.0,0.274442538593482
1517,0.6055900621118013,0.5863192182410424,0.4918032786885246,0.3214285714285714,0.0,0.0,0.30874785591766724
1518,0.34161490683229817,0.30944625407166126,0.4918032786885246,0.33928571428571425,0.6521739130434783,0.0,0.3773584905660377
1519,0.6677018633540373,0.6514657980456027,0.4918032786885246,0.3571428571428571,0.43478260869565216,0.0,0.3773584905660377
1520,0.9006211180124224,0.8306188925081432,1.1475409836065573,0.9107142857142857,1.5217391304347827,0.0,0.9948542024013722
1521,0.4658385093167702,0.43973941368078173,0.4918032786885246,0.48214285714285715,0.6521739130434783,0.0,0.5145797598627787
1522,0.3881987577639751,0.32573289902280134,0.8196721311475409,0.3571428571428571,1.0869565217391304,0.0,0.4288164665523156
1523,1.0403726708074534,0.9283387622149837,1.6393442622950818,1.0178571428571428,2.1739130434782608,0.0,1.1492281303602059
1524,0.20186335403726707,0.1465798045602606,0.6557377049180328,0.1607142857142857,0.8695652173913043,0.0,0.22298456260720412
1525,0.04658385093167702,0.0,0.4918032786885246,0.0,0.43478260869565216,0.0,0.03430531732418525
1526,0.1863354037267081,0.1465798045602606,0.4918032786885246,0.1607142857142857,0.6521739130434783,0.0,0.2058319039451115
